Item_ID,product_type,price,product_name,size,colour,quantity,description
931,Trousers,104,Drawstring,S,blue,48,"A blue coloured, S sized, Drawstring Trousers"
932,Trousers,104,Drawstring,M,blue,41,"A blue coloured, M sized, Drawstring Trousers"
933,Trousers,104,Drawstring,L,blue,50,"A blue coloured, L sized, Drawstring Trousers"
934,Trousers,104,Drawstring,XL,blue,60,"A blue coloured, XL sized, Drawstring Trousers"
935,Trousers,104,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers"
936,Trousers,104,Drawstring,S,indigo,46,"A indigo coloured, S sized, Drawstring Trousers"
937,Trousers,104,Drawstring,M,indigo,58,"A indigo coloured, M sized, Drawstring Trousers"
938,Trousers,104,Drawstring,L,indigo,77,"A indigo coloured, L sized, Drawstring Trousers"
939,Trousers,104,Drawstring,XL,indigo,41,"A indigo coloured, XL sized, Drawstring Trousers"
940,Trousers,104,Drawstring,XS,violet,62,"A violet coloured, XS sized, Drawstring Trousers"
941,Trousers,104,Drawstring,S,violet,40,"A violet coloured, S sized, Drawstring Trousers"
942,Trousers,104,Drawstring,M,violet,73,"A violet coloured, M sized, Drawstring Trousers"
943,Trousers,104,Drawstring,L,violet,62,"A violet coloured, L sized, Drawstring Trousers"
944,Trousers,104,Drawstring,XL,violet,80,"A violet coloured, XL sized, Drawstring Trousers"
945,Trousers,119,Slim-Fit,XS,red,72,"A red coloured, XS sized, Slim-Fit Trousers"
946,Trousers,119,Slim-Fit,S,red,71,"A red coloured, S sized, Slim-Fit Trousers"
947,Trousers,119,Slim-Fit,M,red,67,"A red coloured, M sized, Slim-Fit Trousers"
948,Trousers,119,Slim-Fit,L,red,80,"A red coloured, L sized, Slim-Fit Trousers"
949,Trousers,119,Slim-Fit,XL,red,67,"A red coloured, XL sized, Slim-Fit Trousers"
950,Trousers,119,Slim-Fit,XS,orange,69,"A orange coloured, XS sized, Slim-Fit Trousers"
951,Trousers,119,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers"
952,Trousers,119,Slim-Fit,M,orange,44,"A orange coloured, M sized, Slim-Fit Trousers"
953,Trousers,119,Slim-Fit,L,orange,66,"A orange coloured, L sized, Slim-Fit Trousers"
954,Trousers,119,Slim-Fit,XL,orange,78,"A orange coloured, XL sized, Slim-Fit Trousers"
955,Trousers,119,Slim-Fit,XS,yellow,59,"A yellow coloured, XS sized, Slim-Fit Trousers"
956,Trousers,119,Slim-Fit,S,yellow,54,"A yellow coloured, S sized, Slim-Fit Trousers"
957,Trousers,119,Slim-Fit,M,yellow,55,"A yellow coloured, M sized, Slim-Fit Trousers"
958,Trousers,119,Slim-Fit,L,yellow,64,"A yellow coloured, L sized, Slim-Fit Trousers"
959,Trousers,119,Slim-Fit,XL,yellow,78,"A yellow coloured, XL sized, Slim-Fit Trousers"
960,Trousers,119,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers"
961,Trousers,119,Slim-Fit,S,green,70,"A green coloured, S sized, Slim-Fit Trousers"
962,Trousers,119,Slim-Fit,M,green,78,"A green coloured, M sized, Slim-Fit Trousers"
963,Trousers,119,Slim-Fit,L,green,43,"A green coloured, L sized, Slim-Fit Trousers"
964,Trousers,119,Slim-Fit,XL,green,67,"A green coloured, XL sized, Slim-Fit Trousers"
965,Trousers,119,Slim-Fit,XS,blue,55,"A blue coloured, XS sized, Slim-Fit Trousers"
966,Trousers,119,Slim-Fit,S,blue,49,"A blue coloured, S sized, Slim-Fit Trousers"
967,Trousers,119,Slim-Fit,M,blue,75,"A blue coloured, M sized, Slim-Fit Trousers"
968,Trousers,119,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers"
969,Trousers,119,Slim-Fit,XL,blue,47,"A blue coloured, XL sized, Slim-Fit Trousers"
970,Trousers,119,Slim-Fit,XS,indigo,74,"A indigo coloured, XS sized, Slim-Fit Trousers"
971,Trousers,119,Slim-Fit,S,indigo,41,"A indigo coloured, S sized, Slim-Fit Trousers"
972,Trousers,119,Slim-Fit,M,indigo,67,"A indigo coloured, M sized, Slim-Fit Trousers"
973,Trousers,119,Slim-Fit,L,indigo,48,"A indigo coloured, L sized, Slim-Fit Trousers"
974,Trousers,119,Slim-Fit,XL,indigo,66,"A indigo coloured, XL sized, Slim-Fit Trousers"
975,Trousers,119,Slim-Fit,XS,violet,70,"A violet coloured, XS sized, Slim-Fit Trousers"
976,Trousers,119,Slim-Fit,S,violet,46,"A violet coloured, S sized, Slim-Fit Trousers"
977,Trousers,119,Slim-Fit,M,violet,51,"A violet coloured, M sized, Slim-Fit Trousers"
978,Trousers,119,Slim-Fit,L,violet,58,"A violet coloured, L sized, Slim-Fit Trousers"
979,Trousers,119,Slim-Fit,XL,violet,48,"A violet coloured, XL sized, Slim-Fit Trousers"
980,Trousers,111,Wool,XS,red,44,"A red coloured, XS sized, Wool Trousers"
981,Trousers,111,Wool,S,red,65,"A red coloured, S sized, Wool Trousers"
982,Trousers,111,Wool,M,red,58,"A red coloured, M sized, Wool Trousers"
983,Trousers,111,Wool,L,red,74,"A red coloured, L sized, Wool Trousers"
984,Trousers,111,Wool,XL,red,58,"A red coloured, XL sized, Wool Trousers"
985,Trousers,111,Wool,XS,orange,74,"A orange coloured, XS sized, Wool Trousers"
986,Trousers,111,Wool,S,orange,59,"A orange coloured, S sized, Wool Trousers"
987,Trousers,111,Wool,M,orange,75,"A orange coloured, M sized, Wool Trousers"
988,Trousers,111,Wool,L,orange,56,"A orange coloured, L sized, Wool Trousers"
989,Trousers,111,Wool,XL,orange,56,"A orange coloured, XL sized, Wool Trousers"
990,Trousers,111,Wool,XS,yellow,67,"A yellow coloured, XS sized, Wool Trousers"
991,Trousers,111,Wool,S,yellow,69,"A yellow coloured, S sized, Wool Trousers"
992,Trousers,111,Wool,M,yellow,43,"A yellow coloured, M sized, Wool Trousers"
993,Trousers,111,Wool,L,yellow,46,"A yellow coloured, L sized, Wool Trousers"
994,Trousers,111,Wool,XL,yellow,72,"A yellow coloured, XL sized, Wool Trousers"
995,Trousers,111,Wool,XS,green,73,"A green coloured, XS sized, Wool Trousers"
996,Trousers,111,Wool,S,green,43,"A green coloured, S sized, Wool Trousers"
997,Trousers,111,Wool,M,green,41,"A green coloured, M sized, Wool Trousers"
998,Trousers,111,Wool,L,green,42,"A green coloured, L sized, Wool Trousers"
999,Trousers,111,Wool,XL,green,48,"A green coloured, XL sized, Wool Trousers"
1000,Trousers,111,Wool,XS,blue,58,"A blue coloured, XS sized, Wool Trousers"
1001,Trousers,111,Wool,S,blue,55,"A blue coloured, S sized, Wool Trousers"
1002,Trousers,111,Wool,M,blue,52,"A blue coloured, M sized, Wool Trousers"
1003,Trousers,111,Wool,L,blue,79,"A blue coloured, L sized, Wool Trousers"
1004,Trousers,111,Wool,XL,blue,41,"A blue coloured, XL sized, Wool Trousers"
1005,Trousers,111,Wool,XS,indigo,43,"A indigo coloured, XS sized, Wool Trousers"
1006,Trousers,111,Wool,S,indigo,45,"A indigo coloured, S sized, Wool Trousers"
1007,Trousers,111,Wool,M,indigo,56,"A indigo coloured, M sized, Wool Trousers"
1008,Trousers,111,Wool,L,indigo,41,"A indigo coloured, L sized, Wool Trousers"
1009,Trousers,111,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers"
1010,Trousers,111,Wool,XS,violet,80,"A violet coloured, XS sized, Wool Trousers"
1011,Trousers,111,Wool,S,violet,59,"A violet coloured, S sized, Wool Trousers"
1012,Trousers,111,Wool,M,violet,51,"A violet coloured, M sized, Wool Trousers"
1013,Trousers,111,Wool,L,violet,61,"A violet coloured, L sized, Wool Trousers"
1014,Trousers,111,Wool,XL,violet,40,"A violet coloured, XL sized, Wool Trousers"
1015,Trousers,95,Relaxed Leg,XS,red,52,"A red coloured, XS sized, Relaxed Leg Trousers"
1016,Trousers,95,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers"
1017,Trousers,95,Relaxed Leg,M,red,56,"A red coloured, M sized, Relaxed Leg Trousers"
1018,Trousers,95,Relaxed Leg,L,red,63,"A red coloured, L sized, Relaxed Leg Trousers"
1019,Trousers,95,Relaxed Leg,XL,red,50,"A red coloured, XL sized, Relaxed Leg Trousers"
1020,Trousers,95,Relaxed Leg,XS,orange,64,"A orange coloured, XS sized, Relaxed Leg Trousers"
1021,Trousers,95,Relaxed Leg,S,orange,47,"A orange coloured, S sized, Relaxed Leg Trousers"
1022,Trousers,95,Relaxed Leg,M,orange,74,"A orange coloured, M sized, Relaxed Leg Trousers"
1023,Trousers,95,Relaxed Leg,L,orange,78,"A orange coloured, L sized, Relaxed Leg Trousers"
1024,Trousers,95,Relaxed Leg,XL,orange,80,"A orange coloured, XL sized, Relaxed Leg Trousers"
1025,Trousers,95,Relaxed Leg,XS,yellow,44,"A yellow coloured, XS sized, Relaxed Leg Trousers"
1026,Trousers,95,Relaxed Leg,S,yellow,43,"A yellow coloured, S sized, Relaxed Leg Trousers"
1027,Trousers,95,Relaxed Leg,M,yellow,68,"A yellow coloured, M sized, Relaxed Leg Trousers"
1028,Trousers,95,Relaxed Leg,L,yellow,65,"A yellow coloured, L sized, Relaxed Leg Trousers"
1029,Trousers,95,Relaxed Leg,XL,yellow,54,"A yellow coloured, XL sized, Relaxed Leg Trousers"
1030,Trousers,95,Relaxed Leg,XS,green,80,"A green coloured, XS sized, Relaxed Leg Trousers"
1031,Trousers,95,Relaxed Leg,S,green,51,"A green coloured, S sized, Relaxed Leg Trousers"
1032,Trousers,95,Relaxed Leg,M,green,43,"A green coloured, M sized, Relaxed Leg Trousers"
1033,Trousers,95,Relaxed Leg,L,green,62,"A green coloured, L sized, Relaxed Leg Trousers"
1034,Trousers,95,Relaxed Leg,XL,green,64,"A green coloured, XL sized, Relaxed Leg Trousers"
1035,Trousers,95,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers"
1036,Trousers,95,Relaxed Leg,S,blue,57,"A blue coloured, S sized, Relaxed Leg Trousers"
1037,Trousers,95,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers"
1038,Trousers,95,Relaxed Leg,L,blue,61,"A blue coloured, L sized, Relaxed Leg Trousers"
1039,Trousers,95,Relaxed Leg,XL,blue,40,"A blue coloured, XL sized, Relaxed Leg Trousers"
1040,Trousers,95,Relaxed Leg,XS,indigo,60,"A indigo coloured, XS sized, Relaxed Leg Trousers"
1041,Trousers,95,Relaxed Leg,S,indigo,40,"A indigo coloured, S sized, Relaxed Leg Trousers"
1042,Trousers,95,Relaxed Leg,M,indigo,45,"A indigo coloured, M sized, Relaxed Leg Trousers"
1043,Trousers,95,Relaxed Leg,L,indigo,48,"A indigo coloured, L sized, Relaxed Leg Trousers"
1044,Trousers,95,Relaxed Leg,XL,indigo,58,"A indigo coloured, XL sized, Relaxed Leg Trousers"
1045,Trousers,95,Relaxed Leg,XS,violet,49,"A violet coloured, XS sized, Relaxed Leg Trousers"
1046,Trousers,95,Relaxed Leg,S,violet,75,"A violet coloured, S sized, Relaxed Leg Trousers"
1047,Trousers,95,Relaxed Leg,M,violet,46,"A violet coloured, M sized, Relaxed Leg Trousers"
1048,Trousers,95,Relaxed Leg,L,violet,47,"A violet coloured, L sized, Relaxed Leg Trousers"
1049,Trousers,95,Relaxed Leg,XL,violet,42,"A violet coloured, XL sized, Relaxed Leg Trousers"
1050,Trousers,94,Joggers,XS,red,65,"A red coloured, XS sized, Joggers Trousers"
1051,Trousers,94,Joggers,S,red,71,"A red coloured, S sized, Joggers Trousers"
1052,Trousers,94,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers"
1053,Trousers,94,Joggers,L,red,63,"A red coloured, L sized, Joggers Trousers"
1054,Trousers,94,Joggers,XL,red,58,"A red coloured, XL sized, Joggers Trousers"
1055,Trousers,94,Joggers,XS,orange,65,"A orange coloured, XS sized, Joggers Trousers"
1056,Trousers,94,Joggers,S,orange,43,"A orange coloured, S sized, Joggers Trousers"
1057,Trousers,94,Joggers,M,orange,52,"A orange coloured, M sized, Joggers Trousers"
1058,Trousers,94,Joggers,L,orange,49,"A orange coloured, L sized, Joggers Trousers"
1059,Trousers,94,Joggers,XL,orange,44,"A orange coloured, XL sized, Joggers Trousers"
1060,Trousers,94,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers"
1061,Trousers,94,Joggers,S,yellow,76,"A yellow coloured, S sized, Joggers Trousers"
1062,Trousers,94,Joggers,M,yellow,72,"A yellow coloured, M sized, Joggers Trousers"
1063,Trousers,94,Joggers,L,yellow,58,"A yellow coloured, L sized, Joggers Trousers"
1064,Trousers,94,Joggers,XL,yellow,69,"A yellow coloured, XL sized, Joggers Trousers"
1065,Trousers,94,Joggers,XS,green,77,"A green coloured, XS sized, Joggers Trousers"
1066,Trousers,94,Joggers,S,green,76,"A green coloured, S sized, Joggers Trousers"
1067,Trousers,94,Joggers,M,green,54,"A green coloured, M sized, Joggers Trousers"
1068,Trousers,94,Joggers,L,green,43,"A green coloured, L sized, Joggers Trousers"
1069,Trousers,94,Joggers,XL,green,56,"A green coloured, XL sized, Joggers Trousers"
1070,Trousers,94,Joggers,XS,blue,67,"A blue coloured, XS sized, Joggers Trousers"
1071,Trousers,94,Joggers,S,blue,50,"A blue coloured, S sized, Joggers Trousers"
1072,Trousers,94,Joggers,M,blue,78,"A blue coloured, M sized, Joggers Trousers"
1073,Trousers,94,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers"
1074,Trousers,94,Joggers,XL,blue,52,"A blue coloured, XL sized, Joggers Trousers"
1075,Trousers,94,Joggers,XS,indigo,74,"A indigo coloured, XS sized, Joggers Trousers"
1076,Trousers,94,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers"
1077,Trousers,94,Joggers,M,indigo,66,"A indigo coloured, M sized, Joggers Trousers"
1078,Trousers,94,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers"
1079,Trousers,94,Joggers,XL,indigo,66,"A indigo coloured, XL sized, Joggers Trousers"
1080,Trousers,94,Joggers,XS,violet,50,"A violet coloured, XS sized, Joggers Trousers"
1081,Trousers,94,Joggers,S,violet,63,"A violet coloured, S sized, Joggers Trousers"
1082,Trousers,94,Joggers,M,violet,72,"A violet coloured, M sized, Joggers Trousers"
1083,Trousers,94,Joggers,L,violet,60,"A violet coloured, L sized, Joggers Trousers"
1084,Trousers,94,Joggers,XL,violet,40,"A violet coloured, XL sized, Joggers Trousers"
1085,Trousers,99,Cropped,XS,red,75,"A red coloured, XS sized, Cropped Trousers"
1086,Trousers,99,Cropped,S,red,47,"A red coloured, S sized, Cropped Trousers"
1087,Trousers,99,Cropped,M,red,50,"A red coloured, M sized, Cropped Trousers"
1088,Trousers,99,Cropped,L,red,63,"A red coloured, L sized, Cropped Trousers"
1089,Trousers,99,Cropped,XL,red,78,"A red coloured, XL sized, Cropped Trousers"
1090,Trousers,99,Cropped,XS,orange,78,"A orange coloured, XS sized, Cropped Trousers"
1091,Trousers,99,Cropped,S,orange,78,"A orange coloured, S sized, Cropped Trousers"
1092,Trousers,99,Cropped,M,orange,56,"A orange coloured, M sized, Cropped Trousers"
1093,Trousers,99,Cropped,L,orange,79,"A orange coloured, L sized, Cropped Trousers"
1094,Trousers,99,Cropped,XL,orange,61,"A orange coloured, XL sized, Cropped Trousers"
1095,Trousers,99,Cropped,XS,yellow,41,"A yellow coloured, XS sized, Cropped Trousers"
1096,Trousers,99,Cropped,S,yellow,65,"A yellow coloured, S sized, Cropped Trousers"
1097,Trousers,99,Cropped,M,yellow,41,"A yellow coloured, M sized, Cropped Trousers"
1098,Trousers,99,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers"
1099,Trousers,99,Cropped,XL,yellow,68,"A yellow coloured, XL sized, Cropped Trousers"
1100,Trousers,99,Cropped,XS,green,48,"A green coloured, XS sized, Cropped Trousers"
1101,Trousers,99,Cropped,S,green,71,"A green coloured, S sized, Cropped Trousers"
1102,Trousers,99,Cropped,M,green,65,"A green coloured, M sized, Cropped Trousers"
1103,Trousers,99,Cropped,L,green,55,"A green coloured, L sized, Cropped Trousers"
1104,Trousers,99,Cropped,XL,green,49,"A green coloured, XL sized, Cropped Trousers"
1105,Trousers,99,Cropped,XS,blue,47,"A blue coloured, XS sized, Cropped Trousers"
1106,Trousers,99,Cropped,S,blue,62,"A blue coloured, S sized, Cropped Trousers"
1107,Trousers,99,Cropped,M,blue,56,"A blue coloured, M sized, Cropped Trousers"
1108,Trousers,99,Cropped,L,blue,45,"A blue coloured, L sized, Cropped Trousers"
1109,Trousers,99,Cropped,XL,blue,51,"A blue coloured, XL sized, Cropped Trousers"
1110,Trousers,99,Cropped,XS,indigo,55,"A indigo coloured, XS sized, Cropped Trousers"
1111,Trousers,99,Cropped,S,indigo,65,"A indigo coloured, S sized, Cropped Trousers"
1112,Trousers,99,Cropped,M,indigo,73,"A indigo coloured, M sized, Cropped Trousers"
1113,Trousers,99,Cropped,L,indigo,63,"A indigo coloured, L sized, Cropped Trousers"
1114,Trousers,99,Cropped,XL,indigo,58,"A indigo coloured, XL sized, Cropped Trousers"
1115,Trousers,99,Cropped,XS,violet,65,"A violet coloured, XS sized, Cropped Trousers"
1116,Trousers,99,Cropped,S,violet,66,"A violet coloured, S sized, Cropped Trousers"
1117,Trousers,99,Cropped,M,violet,47,"A violet coloured, M sized, Cropped Trousers"
1118,Trousers,99,Cropped,L,violet,40,"A violet coloured, L sized, Cropped Trousers"
1119,Trousers,99,Cropped,XL,violet,64,"A violet coloured, XL sized, Cropped Trousers"
1120,Trousers,106,Cargo Pants,XS,red,72,"A red coloured, XS sized, Cargo Pants Trousers"
1121,Trousers,106,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers"
1122,Trousers,106,Cargo Pants,M,red,52,"A red coloured, M sized, Cargo Pants Trousers"
1123,Trousers,106,Cargo Pants,L,red,61,"A red coloured, L sized, Cargo Pants Trousers"
1124,Trousers,106,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers"
1125,Trousers,106,Cargo Pants,XS,orange,43,"A orange coloured, XS sized, Cargo Pants Trousers"
1126,Trousers,106,Cargo Pants,S,orange,60,"A orange coloured, S sized, Cargo Pants Trousers"
1127,Trousers,106,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers"
1128,Trousers,106,Cargo Pants,L,orange,78,"A orange coloured, L sized, Cargo Pants Trousers"
1129,Trousers,106,Cargo Pants,XL,orange,61,"A orange coloured, XL sized, Cargo Pants Trousers"
1130,Trousers,106,Cargo Pants,XS,yellow,68,"A yellow coloured, XS sized, Cargo Pants Trousers"
1131,Trousers,106,Cargo Pants,S,yellow,48,"A yellow coloured, S sized, Cargo Pants Trousers"
1132,Trousers,106,Cargo Pants,M,yellow,72,"A yellow coloured, M sized, Cargo Pants Trousers"
1133,Trousers,106,Cargo Pants,L,yellow,71,"A yellow coloured, L sized, Cargo Pants Trousers"
1134,Trousers,106,Cargo Pants,XL,yellow,52,"A yellow coloured, XL sized, Cargo Pants Trousers"
1135,Trousers,106,Cargo Pants,XS,green,63,"A green coloured, XS sized, Cargo Pants Trousers"
1136,Trousers,106,Cargo Pants,S,green,79,"A green coloured, S sized, Cargo Pants Trousers"
1137,Trousers,106,Cargo Pants,M,green,78,"A green coloured, M sized, Cargo Pants Trousers"
1138,Trousers,106,Cargo Pants,L,green,42,"A green coloured, L sized, Cargo Pants Trousers"
1139,Trousers,106,Cargo Pants,XL,green,65,"A green coloured, XL sized, Cargo Pants Trousers"
1140,Trousers,106,Cargo Pants,XS,blue,73,"A blue coloured, XS sized, Cargo Pants Trousers"
1141,Trousers,106,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers"
1142,Trousers,106,Cargo Pants,M,blue,64,"A blue coloured, M sized, Cargo Pants Trousers"
1143,Trousers,106,Cargo Pants,L,blue,77,"A blue coloured, L sized, Cargo Pants Trousers"
1144,Trousers,106,Cargo Pants,XL,blue,57,"A blue coloured, XL sized, Cargo Pants Trousers"
1145,Trousers,106,Cargo Pants,XS,indigo,51,"A indigo coloured, XS sized, Cargo Pants Trousers"
1146,Trousers,106,Cargo Pants,S,indigo,48,"A indigo coloured, S sized, Cargo Pants Trousers"
1147,Trousers,106,Cargo Pants,M,indigo,51,"A indigo coloured, M sized, Cargo Pants Trousers"
1148,Trousers,106,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers"
1149,Trousers,106,Cargo Pants,XL,indigo,64,"A indigo coloured, XL sized, Cargo Pants Trousers"
1150,Trousers,106,Cargo Pants,XS,violet,40,"A violet coloured, XS sized, Cargo Pants Trousers"
1151,Trousers,106,Cargo Pants,S,violet,79,"A violet coloured, S sized, Cargo Pants Trousers"
1152,Trousers,106,Cargo Pants,M,violet,58,"A violet coloured, M sized, Cargo Pants Trousers"
1153,Trousers,106,Cargo Pants,L,violet,74,"A violet coloured, L sized, Cargo Pants Trousers"
1154,Trousers,106,Cargo Pants,XL,violet,77,"A violet coloured, XL sized, Cargo Pants Trousers"
1155,Trousers,98,High-Waisted,XS,red,74,"A red coloured, XS sized, High-Waisted Trousers"
1156,Trousers,98,High-Waisted,S,red,80,"A red coloured, S sized, High-Waisted Trousers"
1157,Trousers,98,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers"
1158,Trousers,98,High-Waisted,L,red,52,"A red coloured, L sized, High-Waisted Trousers"
1159,Trousers,98,High-Waisted,XL,red,80,"A red coloured, XL sized, High-Waisted Trousers"
1160,Trousers,98,High-Waisted,XS,orange,55,"A orange coloured, XS sized, High-Waisted Trousers"
1161,Trousers,98,High-Waisted,S,orange,42,"A orange coloured, S sized, High-Waisted Trousers"
1162,Trousers,98,High-Waisted,M,orange,69,"A orange coloured, M sized, High-Waisted Trousers"
1163,Trousers,98,High-Waisted,L,orange,78,"A orange coloured, L sized, High-Waisted Trousers"
1164,Trousers,98,High-Waisted,XL,orange,47,"A orange coloured, XL sized, High-Waisted Trousers"
1165,Trousers,98,High-Waisted,XS,yellow,64,"A yellow coloured, XS sized, High-Waisted Trousers"
1166,Trousers,98,High-Waisted,S,yellow,56,"A yellow coloured, S sized, High-Waisted Trousers"
1167,Trousers,98,High-Waisted,M,yellow,45,"A yellow coloured, M sized, High-Waisted Trousers"
1168,Trousers,98,High-Waisted,L,yellow,77,"A yellow coloured, L sized, High-Waisted Trousers"
1169,Trousers,98,High-Waisted,XL,yellow,78,"A yellow coloured, XL sized, High-Waisted Trousers"
1170,Trousers,98,High-Waisted,XS,green,42,"A green coloured, XS sized, High-Waisted Trousers"
1171,Trousers,98,High-Waisted,S,green,73,"A green coloured, S sized, High-Waisted Trousers"
1172,Trousers,98,High-Waisted,M,green,51,"A green coloured, M sized, High-Waisted Trousers"
1173,Trousers,98,High-Waisted,L,green,75,"A green coloured, L sized, High-Waisted Trousers"
1174,Trousers,98,High-Waisted,XL,green,78,"A green coloured, XL sized, High-Waisted Trousers"
1175,Trousers,98,High-Waisted,XS,blue,51,"A blue coloured, XS sized, High-Waisted Trousers"
1176,Trousers,98,High-Waisted,S,blue,75,"A blue coloured, S sized, High-Waisted Trousers"
1177,Trousers,98,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers"
1178,Trousers,98,High-Waisted,L,blue,57,"A blue coloured, L sized, High-Waisted Trousers"
1179,Trousers,98,High-Waisted,XL,blue,65,"A blue coloured, XL sized, High-Waisted Trousers"
1180,Trousers,98,High-Waisted,XS,indigo,47,"A indigo coloured, XS sized, High-Waisted Trousers"
1181,Trousers,98,High-Waisted,S,indigo,79,"A indigo coloured, S sized, High-Waisted Trousers"
1182,Trousers,98,High-Waisted,M,indigo,61,"A indigo coloured, M sized, High-Waisted Trousers"
1183,Trousers,98,High-Waisted,L,indigo,55,"A indigo coloured, L sized, High-Waisted Trousers"
1184,Trousers,98,High-Waisted,XL,indigo,57,"A indigo coloured, XL sized, High-Waisted Trousers"
1185,Trousers,98,High-Waisted,XS,violet,72,"A violet coloured, XS sized, High-Waisted Trousers"
1186,Trousers,98,High-Waisted,S,violet,45,"A violet coloured, S sized, High-Waisted Trousers"
1187,Trousers,98,High-Waisted,M,violet,65,"A violet coloured, M sized, High-Waisted Trousers"
1188,Trousers,98,High-Waisted,L,violet,68,"A violet coloured, L sized, High-Waisted Trousers"
1189,Trousers,98,High-Waisted,XL,violet,74,"A violet coloured, XL sized, High-Waisted Trousers"
1190,Trousers,90,Pleated,XS,red,42,"A red coloured, XS sized, Pleated Trousers"
1191,Trousers,90,Pleated,S,red,78,"A red coloured, S sized, Pleated Trousers"
1192,Trousers,90,Pleated,M,red,40,"A red coloured, M sized, Pleated Trousers"
1193,Trousers,90,Pleated,L,red,70,"A red coloured, L sized, Pleated Trousers"
1194,Trousers,90,Pleated,XL,red,58,"A red coloured, XL sized, Pleated Trousers"
1195,Trousers,90,Pleated,XS,orange,74,"A orange coloured, XS sized, Pleated Trousers"
1196,Trousers,90,Pleated,S,orange,72,"A orange coloured, S sized, Pleated Trousers"
1197,Trousers,90,Pleated,M,orange,57,"A orange coloured, M sized, Pleated Trousers"
1198,Trousers,90,Pleated,L,orange,53,"A orange coloured, L sized, Pleated Trousers"
1199,Trousers,90,Pleated,XL,orange,69,"A orange coloured, XL sized, Pleated Trousers"
1200,Trousers,90,Pleated,XS,yellow,75,"A yellow coloured, XS sized, Pleated Trousers"
1201,Trousers,90,Pleated,S,yellow,71,"A yellow coloured, S sized, Pleated Trousers"
1202,Trousers,90,Pleated,M,yellow,54,"A yellow coloured, M sized, Pleated Trousers"
1203,Trousers,90,Pleated,L,yellow,62,"A yellow coloured, L sized, Pleated Trousers"
1204,Trousers,90,Pleated,XL,yellow,52,"A yellow coloured, XL sized, Pleated Trousers"
1205,Trousers,90,Pleated,XS,green,58,"A green coloured, XS sized, Pleated Trousers"
1206,Trousers,90,Pleated,S,green,55,"A green coloured, S sized, Pleated Trousers"
1207,Trousers,90,Pleated,M,green,41,"A green coloured, M sized, Pleated Trousers"
1208,Trousers,90,Pleated,L,green,47,"A green coloured, L sized, Pleated Trousers"
1209,Trousers,90,Pleated,XL,green,55,"A green coloured, XL sized, Pleated Trousers"
1210,Trousers,90,Pleated,XS,blue,62,"A blue coloured, XS sized, Pleated Trousers"
1211,Trousers,90,Pleated,S,blue,60,"A blue coloured, S sized, Pleated Trousers"
1212,Trousers,90,Pleated,M,blue,66,"A blue coloured, M sized, Pleated Trousers"
1213,Trousers,90,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers"
1214,Trousers,90,Pleated,XL,blue,55,"A blue coloured, XL sized, Pleated Trousers"
1215,Trousers,90,Pleated,XS,indigo,52,"A indigo coloured, XS sized, Pleated Trousers"
1216,Trousers,90,Pleated,S,indigo,41,"A indigo coloured, S sized, Pleated Trousers"
1217,Trousers,90,Pleated,M,indigo,48,"A indigo coloured, M sized, Pleated Trousers"
1218,Trousers,90,Pleated,L,indigo,73,"A indigo coloured, L sized, Pleated Trousers"
1219,Trousers,90,Pleated,XL,indigo,45,"A indigo coloured, XL sized, Pleated Trousers"
1220,Trousers,90,Pleated,XS,violet,58,"A violet coloured, XS sized, Pleated Trousers"
1221,Trousers,90,Pleated,S,violet,50,"A violet coloured, S sized, Pleated Trousers"
1222,Trousers,90,Pleated,M,violet,45,"A violet coloured, M sized, Pleated Trousers"
1223,Trousers,90,Pleated,L,violet,48,"A violet coloured, L sized, Pleated Trousers"
1224,Trousers,90,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers"
1225,Trousers,91,Tracksuit Bottoms,XS,red,55,"A red coloured, XS sized, Tracksuit Bottoms Trousers"
